1,-4.94778943713984,1.0
1,4.94778943713984,-1.0
1,-0.5424372515594235,1.0
1,0.5424372515594235,-1.0
1,-2.7938130425618053,1.0
1,2.7938130425618053,-1.0
1,8.511084441064764,1.0
1,-8.511084441064764,-1.0
1,4.578804206905678,1.0
1,-4.578804206905678,-1.0
1,12.621135729888817,1.0
1,-12.621135729888817,-1.0
1,0.042953303120635056,1.0
1,-0.042953303120635056,-1.0
1,3.9685783602802847,1.0
1,-3.9685783602802847,-1.0
1,-4.155905015849211,1.0
1,4.155905015849211,-1.0
1,-4.024724206217051,1.0
1,4.024724206217051,-1.0
1,8.4822718737464,1.0
1,-8.4822718737464,-1.0
1,-1.3817064349324444,1.0
1,1.3817064349324444,-1.0
1,-4.438578875629378,1.0
1,4.438578875629378,-1.0
1,-10.544400860459403,1.0
1,10.544400860459403,-1.0
1,-10.528185836392502,1.0
1,10.528185836392502,-1.0
1,10.038851939991972,1.0
1,-10.038851939991972,-1.0
1,6.87748815849042,1.0
1,-6.87748815849042,-1.0
1,5.1836138086283,1.0
1,-5.1836138086283,-1.0
1,3.5233832869278476,1.0
1,-3.5233832869278476,-1.0
1,-9.080139694055145,1.0
1,9.080139694055145,-1.0
1,4.747947082289708,1.0
1,-4.747947082289708,-1.0
1,-7.108964561695414,1.0
1,7.108964561695414,-1.0
1,-6.809917396096243,1.0
1,6.809917396096243,-1.0
1,3.4519516623651914,1.0
1,-3.4519516623651914,-1.0
1,-11.745071491789098,1.0
1,11.745071491789098,-1.0
1,0.9621211528026552,1.0
1,-0.9621211528026552,-1.0
1,-2.5837172349136615,1.0
1,2.5837172349136615,-1.0
1,6.645055193900804,1.0
1,-6.645055193900804,-1.0
1,-7.769127409251322,1.0
1,7.769127409251322,-1.0
1,-2.943909128355986,1.0
1,2.943909128355986,-1.0
1,0.01908673205060074,1.0
1,-0.01908673205060074,-1.0
1,7.599291177963195,1.0
1,-7.599291177963195,-1.0
1,0.8472530872713882,1.0
1,-0.8472530872713882,-1.0
1,-2.7126200889447984,1.0
1,2.7126200889447984,-1.0
1,-4.19379873517733,1.0
1,4.19379873517733,-1.0
1,3.083037019684009,1.0
1,-3.083037019684009,-1.0
1,7.557169568036046,1.0
1,-7.557169568036046,-1.0
1,12.326487048188273,1.0
1,-12.326487048188273,-1.0
1,4.130562025961937,1.0
1,-4.130562025961937,-1.0
1,5.881681868627531,1.0
1,-5.881681868627531,-1.0
1,7.295625086358228,1.0
1,-7.295625086358228,-1.0
1,2.3824351277718874,1.0
1,-2.3824351277718874,-1.0
1,-0.2393915697097213,1.0
1,0.2393915697097213,-1.0
1,6.846222492660624,1.0
1,-6.846222492660624,-1.0
1,8.641223404040476,1.0
1,-8.641223404040476,-1.0
